id,county_name,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_ht_own,hh_type1_h_own,hh_type1_ht_rent,hh_type1_h_rent,rate,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips
'39147','Seneca',42573,2.49,1.1292,52.9127,25.50165,56.11052,28.33976,43.27169,16.94511,27.41105,1.86873,25376.46942,7.00782
'20057','Ford',46621,2.95,1.40686,51.41111,24.00022,55.20164,27.54184,43.25725,16.3818,27.41089,2.08011,27030.37663,0.27643
'41059','Umatilla',45577,2.66,1.0742,52.96448,25.55512,58.32865,30.42308,43.42476,16.89787,27.40936,1.93196,26086.57644,1.92958
'42109','Snyder',44713,2.58,1.12226,54.35462,26.96387,58.07801,30.43865,43.14046,16.49847,27.39075,1.92517,26399.3897,7.67631
'06039','Madera',46039,3.3,0.97068,63.35519,35.96487,71.06541,43.15234,50.20161,23.7031,27.39032,1.93659,26075.4101,0.23375
'39033','Crawford',41228,2.41,1.01094,53.80195,26.41611,57.02347,29.2975,45.12756,18.65758,27.38584,1.80035,24689.19572,6.39113
'23013','Knox',45264,2.32,1.03467,59.64076,32.25521,63.51068,35.6985,46.1396,20.24247,27.38555,1.95938,26751.94299,1.81879
'21215','Spencer',47823,2.47,1.11657,56.81494,29.44311,58.76748,31.28762,42.30883,15.73954,27.37183,2.05043,29045.17099,9.44929
'39167','Washington',41687,2.39,0.97621,53.40207,26.04871,56.77805,28.9105,43.45217,17.61427,27.35335,1.8421,24511.06467,7.10081
'37151','Randolph',43588,2.45,1.09988,54.58465,27.23242,58.36721,30.72351,44.06479,17.52317,27.35224,1.90038,25587.57006,7.64647
'22045','Iberia',41725.55265,2.73788,1.08553,53.96976,26.62799,57.61874,29.85526,45.42413,19.06997,27.34177,1.85833,24485.4573,9.35265
'04025','Yavapai',43290,2.3,0.85813,61.92083,34.58628,66.21737,38.44435,50.62034,24.43901,27.33455,1.82392,24795.14824,4.69941
'13095','Dougherty',36828,2.58,0.99493,54.62386,27.29706,60.88957,32.85433,48.73225,22.0716,27.3268,1.72287,21015.6716,13.7624
'29097','Jasper',38844,2.56,1.10433,52.73423,25.40758,56.28772,28.45842,45.91805,19.55556,27.32665,1.80253,22685.54685,13.87931
'20139','Osage',48601,2.38,1.11709,51.27327,23.94839,53.93153,26.4329,41.26251,14.59196,27.32488,2.07003,29630.85951,12.45599
'36057','Montgomery',42603,2.43,1.0202,56.05558,28.73188,60.68643,32.692,45.70251,19.87838,27.32369,1.79871,24439.3962,9.0733
'40111','Okmulgee',46494,2.5,1.12622,50.48742,23.169,53.70474,25.95973,42.2682,16.03955,27.31843,1.98173,28358.34048,1.91064
'48477','Washington',43159,2.34,0.923,59.53951,32.22532,64.96854,36.96937,47.25079,21.48709,27.31418,1.86824,26391.41663,6.49108
'39141','Ross',42626,2.52,0.95355,54.34186,27.04968,57.94541,30.27063,44.43714,18.19657,27.29218,1.8658,25254.29782,5.60688
'46125','Turner',54183,2.47,1.30536,49.80172,22.51461,52.3115,24.93171,39.91556,12.99356,27.2871,2.24687,34062.54672,1.30577
'39161','Van Wert',44415,2.5,1.15717,51.34859,24.08424,53.34845,25.80261,41.74968,15.83644,27.26434,1.92698,26555.96389,5.45165
'18175','Washington',47823,2.47,1.11657,51.13428,23.87635,53.85162,26.42812,40.77307,14.14648,27.25793,2.02806,29190.11727,4.59275
'48227','Howard',39574,2.58,0.88445,52.17468,24.9205,55.45737,27.53474,44.9147,19.13886,27.25418,1.82205,23795.5646,5.19763
'40137','Stephens',43524,2.47,1.01959,50.17088,22.91874,52.86554,25.15951,42.07172,16.18382,27.25214,1.91077,25424.70407,2.66347
'13295','Walker',43623,2.46,1.08462,52.90234,25.65629,55.81145,28.37769,44.60217,17.89168,27.24605,1.89579,25487.89505,5.55205
'20085','Jackson',48601,2.38,1.11709,52.35293,25.10876,55.68055,28.2089,40.40695,13.97943,27.24417,2.08661,29204.44313,0.75795
'48219','Hockley',46430,2.68,1.09242,50.76834,23.52725,53.37338,25.87283,43.19941,16.71215,27.2411,1.99341,28529.89009,3.669
'06107','Tulare',43851,3.35,1.2145,59.38767,32.14863,66.33859,38.9398,49.27034,22.26383,27.23904,1.88427,23852.23669,19.60473
'13029','Bryan',47954,2.55,1.12591,57.82942,30.59841,60.13047,32.64627,51.22082,24.71695,27.23101,2.03103,28907.60935,1.9138
'17131','Mercer',48410,2.39,1.10392,50.56902,23.33949,52.84053,25.53093,41.51273,14.6024,27.22954,2.04269,29682.11366,0.33059
'19187','Webster',40806,2.33,1.08872,51.37882,24.15014,55.20089,27.38964,42.96288,17.017,27.22868,1.82445,23186.4118,7.77101
'01125','Tuscaloosa',40293,2.62,1.11572,57.36447,30.13601,62.33197,33.8459,48.78148,23.72596,27.22846,1.82139,22981.39459,2.58772
'05091','Miller',41687,2.58,1.04864,50.76905,23.54254,54.32306,26.20634,43.76675,18.29417,27.22652,1.86746,24039.44939,9.70478
'39157','Tuscarawas',42081,2.53,1.08472,53.66148,26.45077,56.892,29.44247,44.10864,17.60413,27.21071,1.84351,24720.97605,7.87294
'29127','Marion',41990,2.4,1.05612,50.43975,23.24101,54.63218,27.05043,41.80246,15.39279,27.19874,1.85829,24154.44426,3.19108
'19017','Bremer',46503,2.39,1.13878,53.16001,25.96644,55.67542,28.3461,41.63906,15.06717,27.19358,1.98113,28094.17581,1.15836
'17029','Coles',37428,2.26,0.93971,56.2894,29.0999,60.62907,32.6812,49.06437,23.13746,27.1895,1.69998,22236.85774,8.90111
'18113','Noble',45818,2.67,1.14958,52.18748,25.00541,55.11731,27.69495,42.13527,15.77759,27.18208,1.96914,27331.30915,5.67156
'26043','Dickinson',42005,2.28,0.96735,53.33254,26.15132,56.31736,28.79819,41.11488,15.31698,27.18122,1.8521,24249.27317,2.61514
'01127','Walker',47760,2.53,1.10176,49.83646,22.66478,51.92271,24.6387,42.58454,15.80332,27.17169,2.03367,29339.94864,2.17352
'20087','Jefferson',48601,2.38,1.11709,54.86304,27.69816,56.84879,29.70791,43.47034,16.1678,27.16488,2.08229,29069.02243,4.77392
'37059','Davie',45888,2.46,1.07887,55.35719,28.19257,57.30977,30.1682,45.46105,18.17964,27.16462,1.95985,27200.16663,8.16246
'17183','Vermilion',39456,2.5,1.00393,52.21958,25.05583,55.33591,27.66477,44.46618,18.56483,27.16375,1.77891,23626.3686,13.0189
'18077','Jefferson',42707,2.4,1.01706,52.32587,25.16388,55.78138,28.29655,43.52746,17.18752,27.16199,1.87025,24831.45221,3.87564
'39037','Darke',44280,2.52,1.10002,52.67598,25.52012,55.46432,28.07153,42.89408,16.5694,27.15586,1.90571,26503.3253,6.09505
'19123','Mahaska',45025,2.39,1.07635,50.21454,23.06453,53.46926,25.90124,40.38049,14.49347,27.15002,1.91914,27071.54399,4.23491
'48415','Scurry',42401,2.29,0.85633,51.36586,24.22897,54.34432,26.89499,44.05948,17.68903,27.13689,1.85776,25178.87812,0.08011
'48037','Bowie',41687,2.58,1.04864,52.80466,25.66866,56.74166,28.86617,44.94647,19.28648,27.136,1.85894,24112.16196,11.92545
'17147','Piatt',46354,2.34,1.10422,53.00931,25.87579,55.10911,27.89226,43.61018,16.8497,27.13352,1.96167,28092.33164,3.38088
'21019','Boyd',36607,2.42,0.9362,52.84202,25.7125,57.03436,29.46372,43.43883,17.29873,27.12952,1.70621,20885.171,15.47224
'21163','Meade',47823,2.47,1.11657,51.50738,24.3793,54.60329,26.81964,43.62441,18.16559,27.12807,2.01388,29112.07807,8.19081
'47113','Madison',40143,2.57,1.08926,56.50003,29.38855,60.35262,32.6089,48.65072,22.82738,27.11148,1.81193,22230.58142,17.04601
'56013','Fremont',46397,2.46,1.08436,51.34956,24.23984,55.28232,27.76171,41.11141,15.0714,27.10971,2.03189,26680.11755,0.40696
'28143','Tunica',46260,2.67,1.1527,50.26264,23.17456,55.25519,27.72553,44.82867,18.22121,27.08808,2.01385,27431.09803,4.12905
'12083','Marion',40339,2.39,0.82854,59.50253,32.41684,61.59129,34.25715,51.70146,25.54366,27.08569,1.75011,23053.2868,7.85806
'20061','Geary',43104,2.54,1.21701,53.54569,26.46418,57.59968,30.24151,49.50948,22.70342,27.08151,1.88649,24911.07591,3.74913
'20191','Sumner',48611,2.53,1.167,50.74011,23.68893,53.81865,26.57579,40.22089,13.82472,27.05117,2.04646,29456.58289,0.46954
'18129','Posey',46284,2.43,1.12086,51.45724,24.40879,53.47332,26.26641,40.20683,14.04264,27.04845,1.96978,27655.8058,2.80403
'01051','Elmore',46404,2.52,1.07612,54.04793,27.00126,56.69684,29.55516,44.86814,18.15073,27.04667,1.9907,27955.59821,1.57898
'51165','Rockingham',45805,2.48,1.09477,55.73827,28.69162,59.19124,32.01273,45.51882,18.86243,27.04665,1.96227,26800.05786,5.79762
'18017','Cass',42587,2.51,1.05987,51.15419,24.11733,53.81154,26.34536,42.92267,17.21567,27.03687,1.8582,24608.39254,5.42827
'48057','Calhoun',47994,2.63,1.16473,52.22906,25.20682,55.85718,28.59725,43.92659,17.44828,27.02223,2.02772,29550.28733,2.75274
'40047','Garfield',40636,2.42,1.13585,50.87475,23.86157,53.61756,26.28922,45.1852,18.82577,27.01318,1.8223,22574.2756,4.89544
'22099','St. Martin',46472,2.54,1.18171,49.25242,22.24148,51.13758,23.96766,41.91351,15.52144,27.01095,2.00183,27752.83832,3.55991
'18125','Pike',49695,2.49,1.16344,48.91456,21.92849,50.2695,23.12711,41.63929,15.49256,26.98607,2.08099,30139.99207,1.75786
'53077','Yakima',42877,2.94,1.13816,55.25971,28.29716,60.63949,33.06577,45.64191,19.772,26.96254,1.85597,23291.84066,17.83716
'18061','Harrison',47823,2.47,1.11657,50.69288,23.74279,52.36617,25.35888,41.74242,15.09833,26.95009,2.02321,28531.71721,7.19816
'18071','Jackson',43980,2.48,1.1229,52.80889,25.86332,55.91083,28.41861,44.1616,18.73992,26.94557,1.88919,25725.55155,7.4981
'05085','Lonoke',46820,2.47,1.13088,50.55003,23.61256,52.90263,25.82775,43.70861,17.17071,26.93748,1.99164,28244.79709,2.26056
'01081','Lee',40894,2.41,1.05874,56.17616,29.25205,60.83938,33.06612,47.80842,22.40802,26.92411,1.80621,23412.42387,10.09057
'27091','Martin',43960,2.28,1.03768,52.25502,25.3356,55.22059,28.04641,41.71992,15.70554,26.91942,1.91708,25993.78318,0
'36013','Chautauqua',40639,2.34,0.97632,53.53839,26.62963,57.87479,30.15334,43.50955,18.4803,26.90876,1.75604,21802.26192,25.38479
'01113','Russell',41323,2.48,0.9797,53.04597,26.1401,57.94912,30.06329,44.95434,19.6657,26.90586,1.82024,23694.86003,12.68935
'36101','Steuben',43867,2.4,1.00312,53.12379,26.21835,56.8966,29.4992,42.95806,17.37814,26.90545,1.86555,24063.29806,16.93183
'55017','Chippewa',46975,2.41,1.20409,54.07001,27.16921,58.27907,30.87636,41.93737,16.48331,26.9008,1.99027,27880.06996,4.75691
'32001','Churchill',51597,2.8,1.15715,53.33381,26.43513,57.59585,29.79756,45.59257,20.32786,26.89868,2.12658,29307.80544,0.94154
'53045','Mason',48104,2.63,0.93471,57.45632,30.5873,60.18439,33.08016,45.93779,20.06188,26.86902,1.98345,27543.52485,4.36535
'19041','Clay',43542,2.19,1.07186,49.2891,22.42978,53.06713,25.86837,40.20528,14.16208,26.85933,1.89292,24924.94606,0.18902
'18169','Wabash',43157,2.38,1.01951,50.88334,24.02694,53.47267,26.31351,41.71896,15.93411,26.8564,1.85605,25028.70679,4.51901
'40037','Creek',46494,2.5,1.12622,52.16672,25.31428,55.15175,28.06071,43.27894,17.1369,26.85244,1.96753,27528.67218,2.768
'46035','Davison',42355,2.34,1.12954,53.28508,26.43513,59.89758,32.68642,42.00909,15.7751,26.84995,1.86926,23737.64863,0.11864
'42097','Northumberland',38387,2.31,0.98749,54.87693,28.03099,59.33832,31.99916,43.17597,17.62359,26.84594,1.67479,22702.80102,12.94745
'47163','Sullivan',37749,2.31,0.93938,53.81052,26.97745,57.1269,30.00701,43.44466,17.50807,26.83308,1.71118,21788.85868,14.53206
'39039','Defiance',44480,2.52,1.0913,53.98044,27.16623,56.96477,29.80834,42.99939,17.44441,26.81421,1.90865,25966.91247,5.4148
'54033','Harrison',37758,2.47,0.98494,53.34786,26.54234,56.84816,29.59062,43.73917,18.17447,26.80552,1.73289,21199.169,0.09168
'22015','Bossier',41124,2.55,1.09765,54.56072,27.75657,57.95988,30.27863,47.52291,22.53474,26.80415,1.81827,23268.81306,8.62987
'18053','Grant',38985,2.47,0.98152,51.68072,24.89625,54.65639,27.40302,44.55173,18.89065,26.78447,1.75343,22662.98958,9.70047
'27035','Crow Wing',44075,2.24,0.94002,57.26637,30.48274,61.60899,34.18303,43.22988,18.52243,26.78363,1.90725,26008.80767,2.82469
'38077','Richland',47392,2.32,1.08172,48.78137,22.00632,53.30036,25.69339,36.14821,11.69884,26.77506,2.01687,27690.5902,0
'20009','Barton',43763,2.36,1.1594,49.23017,22.45588,52.19651,25.02977,40.73095,15.08109,26.7743,1.89271,25031.06179,1.68167
'19115','Louisa',50850,2.58,1.18875,49.16045,22.39567,51.19952,24.37963,40.96833,14.42498,26.76478,2.1118,30595.02835,0.60331
'47179','Washington',37572,2.35,0.96945,55.86097,29.11215,60.73254,33.35861,45.56148,20.13427,26.74882,1.71506,21392.9873,7.46244
'24001','Allegany',37327,2.36,0.93545,56.05584,29.32664,60.85609,33.62131,44.42296,18.91898,26.7292,1.69837,20790.39873,6.51845
'47081','Hickman',51574,2.52,1.15799,48.7282,22.00305,50.95601,24.15203,40.83269,14.38689,26.72515,2.13014,31121.61376,3.16001
'48309','McLennan',40672,2.68,1.15959,56.49919,29.77477,61.155,33.44609,49.49539,24.25194,26.72442,1.80413,22877.48375,7.93844
'46011','Brookings',45134,2.46,1.29025,51.19344,24.48834,57.43117,29.9969,42.20075,16.54686,26.7051,1.96216,25490.38483,0.21367
'28035','Forrest',39273,2.54,1.09154,54.19056,27.48689,59.74431,31.81566,46.45209,21.45529,26.70367,1.79507,22554.96265,18.85072
'54079','Putnam',42795,2.39,0.97496,52.38562,25.68734,53.85878,27.08031,43.39503,17.18607,26.69829,1.81544,24605.0561,9.27155
'40131','Rogers',46494,2.5,1.12622,53.26264,26.56798,55.5786,28.59698,44.60898,18.98652,26.69466,1.96143,27269.58338,3.28052
'37159','Rowan',43596,2.52,1.06687,53.32781,26.64566,56.79874,29.74832,44.66678,18.90357,26.68216,1.86172,24791.45389,12.57656
'17053','Ford',46354,2.34,1.10422,52.02462,25.34354,54.4127,27.71223,43.01218,16.4043,26.68107,1.932,27566.98302,4.80285
'27167','Wilkin',47392,2.32,1.08172,49.83131,23.16481,52.36203,25.26578,37.46188,12.89588,26.6665,2.04043,27884.31784,0
'36099','Seneca',46707,2.44,1.00985,53.84426,27.18216,56.68361,29.85154,44.1003,18.0215,26.6621,1.92369,26179.66919,4.09409
'37087','Haywood',44059,2.26,0.96962,54.55617,27.90641,57.39606,30.58499,45.95821,19.79681,26.64976,1.86549,25317.25945,2.32654
'37147','Pitt',38916,2.45,1.09823,56.65921,30.01681,63.46809,35.67877,48.23076,23.0081,26.6424,1.75172,22030.23282,14.42442
'26019','Benzie',48705,2.37,1.03736,56.21937,29.57764,57.55484,30.86993,48.05964,21.68173,26.64173,2.04861,28546.48188,2.24543
'48259','Kendall',49221,2.77,1.20725,60.68212,34.04625,64.49376,37.32244,49.02261,24.02465,26.63587,2.06334,29621.15343,11.13235
'45055','Kershaw',48311,2.47,1.11967,52.22304,25.58842,54.3449,27.58976,43.19974,17.07762,26.63462,2.00958,28340.40014,2.78651
'45003','Aiken',44354,2.59,1.07396,52.27599,25.64862,54.90474,28.03725,45.06388,19.09526,26.62738,1.89435,25151.79588,2.79851
'01115','St. Clair',47760,2.53,1.10176,52.34602,25.74406,54.08452,27.41487,44.29876,18.01013,26.60196,2.00368,28499.29744,2.19217
'48407','San Jacinto',55207,2.87,1.28819,49.83847,23.23897,51.45759,24.77547,42.20433,15.99439,26.5995,2.26417,34019.33131,8.72449
'36077','Otsego',45268,2.31,1.0025,55.05954,28.47026,58.52778,31.30121,45.91111,21.00284,26.58928,1.8923,24709.06645,16.59079
'48265','Kerr',43072,2.31,0.90968,55.00704,28.42078,57.80369,31.00225,47.20194,21.21619,26.58626,1.86141,24818.60365,3.121
'27047','Freeborn',43090,2.31,1.06255,54.60895,28.02314,57.85623,30.93292,41.31118,16.10745,26.58581,1.88034,24707.30384,2.88056
'21047','Christian',44415,2.6,1.09941,50.04975,23.47397,53.72563,26.50228,45.27345,19.53909,26.57579,1.90428,25236.20457,5.95244
'13039','Camden',49230,2.71,1.22556,53.35588,26.78615,56.74411,29.95793,46.37951,20.25544,26.56973,2.05613,28578.6554,2.51305
'45007','Anderson',42871,2.5,1.03405,52.44961,25.8871,55.09993,28.2456,44.89988,19.16865,26.56251,1.85626,23747.51732,2.29718
'29151','Osage',51164,2.43,1.13188,47.31899,20.76516,48.87669,22.21954,38.75738,12.77145,26.55383,2.13823,29979.46004,7.71282
'24019','Dorchester',45151,2.37,1.05108,60.74524,34.19689,66.65702,39.54376,46.16767,21.01231,26.54835,1.8738,26012.43266,8.27281
'47015','Cannon',51574,2.52,1.15799,49.81726,23.27018,52.8745,26.23891,40.01477,13.75148,26.54708,2.1202,30842.45976,2.64214
'05131','Sebastian',38295,2.59,1.05948,52.91929,26.37997,57.83918,30.49651,44.37994,19.23498,26.53932,1.74981,21679.23831,19.50376
'45083','Spartanburg',42680,2.54,1.0647,53.65208,27.11637,57.26173,30.36679,44.724,19.07678,26.53572,1.83689,23708.91181,14.10172
'27017','Carlton',45479,2.22,1.00101,56.03487,29.50417,59.44987,32.59314,41.962,16.77483,26.5307,1.92761,26983.99562,2.444
'54009','Brooke',38185,2.33,0.93348,52.32209,25.80069,55.07122,28.30977,41.85817,16.25045,26.5214,1.71871,21459.44817,0.35758
'42085','Mercer',41474,2.39,0.96399,54.04844,27.52944,57.72918,30.72304,42.85164,17.81453,26.519,1.77716,22860.73312,11.80231
'47159','Smith',51574,2.52,1.15799,49.40888,22.91021,52.7679,26.14286,38.41439,12.32936,26.49866,2.12269,30666.62447,4.32881
'36107','Tioga',46038,2.39,1.04066,53.50667,27.0173,56.40347,29.71627,41.93934,16.23994,26.48937,1.91701,25085.03472,9.15274
'22073','Ouachita',39705,2.63,1.10237,53.94665,27.4595,58.77137,31.56282,45.68499,20.43312,26.48715,1.80696,22504.25304,18.55092
'30029','Flathead',44998,2.43,1.03891,58.81723,32.33146,64.07528,37.1221,45.60247,20.29143,26.48576,1.92622,25224.44316,8.31873
'35025','Lea',43910,2.82,1.07262,49.28981,22.8067,51.35997,24.65307,44.21342,18.2791,26.48311,1.90693,24768.02583,5.1774
'37057','Davidson',44249,2.46,1.09531,53.59926,27.11875,57.06542,30.319,44.11121,18.3586,26.48051,1.87348,25012.08232,11.13015
'48141','El Paso',36334.08786,3.12866,1.21332,56.02156,29.54471,60.71218,33.69456,47.72405,22.20381,26.47685,1.7052,19732.55714,31.10935
'18051','Gibson',46284,2.43,1.12086,50.01453,23.5572,52.62217,25.84792,40.93184,15.57838,26.45733,1.94039,26806.30004,4.02629
'54027','Hampshire',51188,2.52,1.16688,48.39901,21.94605,52.65262,26.10854,39.52578,13.2629,26.45296,2.10537,29942.19527,11.18965
'47111','Macon',51574,2.52,1.15799,47.81027,21.36017,50.53358,23.94947,39.45671,13.41766,26.4501,2.11108,30739.46938,5.5222
'08043','Fremont',37847,2.04,0.57185,58.68847,32.24958,62.67345,35.76983,45.64717,20.72918,26.43888,1.71672,21326.54655,0.99141
'39027','Clinton',46261,2.54,1.11147,53.96878,27.54128,58.47546,31.72247,43.35159,17.6909,26.4275,1.94046,26888.63486,7.57732
'29031','Cape Girardeau',42278,2.41,1.09927,51.8152,25.39893,56.08096,28.80637,42.98981,18.3493,26.41627,1.83003,23367.48396,8.96698
'48361','Orange',45029,2.59,1.03277,51.13849,24.72493,53.38237,26.72792,43.57413,17.9726,26.41356,1.90872,26209.09926,5.01832
'39101','Marion',40511,2.45,1.00289,54.92182,28.51036,58.62568,31.71924,45.66999,20.49495,26.41146,1.73754,22805.61888,13.5429
'40145','Wagoner',46494,2.5,1.12622,53.33483,26.92906,55.12759,28.69809,44.51872,18.22964,26.40577,1.94632,26869.81424,2.60719
'53003','Asotin',43103,2.36,1.04046,54.5285,28.12757,59.09241,32.21717,43.17547,17.95443,26.40093,1.82876,22893.40234,5.39663
'18069','Huntington',45964,2.54,1.15209,51.01301,24.62069,53.29234,26.65464,42.05451,16.62659,26.39232,1.92222,26533.00391,8.60615
'39005','Ashland',44542,2.52,1.04557,55.04284,28.67687,58.13893,31.4351,43.53996,18.42926,26.36597,1.88135,25520.85139,7.84846
'48179','Gray',40881,2.47,0.92077,50.72316,24.36563,52.65209,26.1674,44.31466,18.37961,26.35753,1.7727,22972.17901,3.41915
'36023','Cortland',45338,2.57,1.1027,53.11308,26.75919,58.37289,31.10072,42.78161,18.23141,26.35389,1.86937,24704.33567,10.29968
'32029','Storey',55724,2.51,1.18301,57.40551,31.06202,58.68117,32.36178,45.66798,19.10278,26.34349,2.19859,31819.77095,0.90703
'55083','Oconto',51952,2.42,1.17905,53.20361,26.86156,56.08378,29.62816,40.13372,14.30701,26.34205,2.11484,30914.29272,1.68511
'01097','Mobile',40996,2.61,1.06011,55.16074,28.86668,59.17421,32.29236,46.48475,21.46136,26.29405,1.79231,22518.08095,6.76874
'04005','Coconino',49510,2.73,1.22447,54.86198,28.58713,59.84126,32.43506,47.00629,22.51634,26.27485,2.00718,27181.99014,14.5568
'01103','Morgan',43470,2.51,1.06363,51.29245,25.03337,54.83809,28.09182,41.64788,16.71404,26.25907,1.84965,24681.33622,10.24235
'45077','Pickens',44700.40417,2.47991,1.07612,52.28422,26.03073,54.91954,28.29049,45.95718,20.60536,26.25349,1.88256,24937.29853,12.4357
'48053','Burnet',48187,2.53,1.02048,55.69991,29.47307,59.63669,33.21064,43.8944,18.26496,26.22684,2.00475,28238.8714,10.93014
'55033','Dunn',48376,2.5,1.16212,54.49711,28.27603,59.60487,32.81274,41.76707,16.96924,26.22108,2.01678,27626.56727,8.7203
'39051','Fulton',45447,2.43,1.07124,55.61807,29.40674,58.74953,32.34087,42.31819,16.94493,26.21133,1.90892,25890.94025,5.85751
'13021','Bibb',40746,2.63,1.04019,55.07537,28.86913,60.38777,33.59014,47.59536,22.2218,26.20625,1.76598,21734.62165,19.46529
'42037','Columbia',43233,2.4,1.04108,53.50041,27.29478,57.21642,30.31193,44.16374,19.71405,26.20563,1.80506,23989.01915,11.30267
'46029','Codington',43459,2.42,1.18844,51.95577,25.75056,56.84795,29.89721,40.74992,16.25239,26.20521,1.87377,23730.72662,1.83611
'06089','Shasta',43944,2.52,0.92146,63.26653,37.07343,70.46379,43.42487,49.32417,24.76958,26.1931,1.81765,22967.71589,10.39887
'26015','Barry',49049,2.59,1.13125,54.48883,28.29721,56.75183,30.44599,42.13667,16.56853,26.19162,2.02301,28351.52614,5.79492
'01001','Autauga',46404,2.52,1.07612,52.80828,26.62733,55.18795,28.78171,44.60319,19.19901,26.18096,1.9436,26759.63862,3.49786
'51590','Danville',35049,2.26,0.90776,54.69983,28.51931,61.13804,34.58336,46.94989,21.21977,26.18052,1.60001,18686.08997,12.16596
'39081','Jefferson',38185,2.33,0.93348,52.57998,26.39991,56.05025,29.47719,43.26228,18.13737,26.18008,1.7197,21219.20389,0.39525
'47169','Trousdale',51574,2.52,1.15799,49.10296,22.92678,51.37279,25.12411,40.24507,14.35183,26.17618,2.10627,30134.13261,3.24003
